x11,x12,x13,x14,x21,x22,x23,x24,x31,x32,x33,x34,x41,x42,x43,x44,d_x11,d_x12,d_x13,d_x14,d_x21,d_x22,d_x23,d_x24,d_x31,d_x32,d_x33,d_x34,d_x41,d_x42,d_x43,d_x44
1.0,1.7524837,0.3806614,1.290454,1.6987389,1.0,0.687257,1.8398938,0.48826712,1.919003,1.0,1.3710049,1.7740822,1.6580127,0.47102556,1.0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0
1.0,1.5149053,0.9108271,1.6191162,1.0732336,1.0,0.20053275,0.13523228,0.7095896,0.57768327,1.0,1.7410915,1.5104171,0.41961834,1.5255316,1.0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
1.0,1.2002013,0.9657782,1.9873238,1.1451539,1.0,0.87104565,0.5487167,1.4484001,1.7535253,1.0,1.7160727,0.5986461,1.7669941,1.2928696,1.0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0
1.0,0.85861593,0.71903574,0.021835472,0.8594435,1.0,0.0007741188,1.3904347,1.746961,0.47624832,1.0,1.3571303,1.0966185,0.31582922,1.7062433,1.0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
1.0,0.22219646,0.84165454,0.32570735,1.1676369,1.0,0.48099542,0.9161029,1.9682353,0.014967684,1.0,0.39536953,1.3449975,1.9606,0.2418026,1.0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1
1.0,0.4989548,0.48797643,1.7684709,0.97588456,1.0,0.55217505,1.2734076,1.281731,0.11533067,1.0,1.0269185,0.9997668,0.76707554,0.24297594,1.0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1
1.0,1.5232973,0.17261778,1.6936475,1.7320672,1.0,0.42609516,0.8754174,1.4306751,1.3191094,1.0,1.7118677,1.4637856,1.2988598,1.6482934,1.0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
1.0,0.8610935,1.7576827,0.5134516,0.3050784,1.0,0.44766578,0.8869206,1.4549973,0.71423924,1.0,1.0717834,1.6739812,1.9583377,0.7264432,1.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1
1.0,0.25251326,1.6910416,1.4560466,0.09290838,1.0,1.5915289,1.6661721,0.8339697,1.8688371,1.0,0.0064535327,0.51769114,0.6232378,0.07671221,1.0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1
1.0,0.52291936,0.85286236,1.330327,1.0279254,1.0,0.25073332,1.7129713,1.5409678,1.7133638,1.0,0.9695142,1.217073,1.9107713,0.9597934,1.0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
1.0,0.52396566,0.5658631,1.7220558,0.90566784,1.0,1.7374812,0.83885396,1.5227723,0.5973073,1.0,0.43123984,0.23368092,0.5499877,0.026634626,1.0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1
1.0,0.3842265,1.7824186,0.273146,0.56080836,1.0,1.8497357,1.4140885,1.1353734,1.4949472,1.0,1.6898851,1.6116853,1.50885,0.989608,1.0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0
1.0,0.36294812,1.9152853,0.64408314,0.86875254,1.0,1.2436196,0.025928263,0.5128272,0.2744295,1.0,0.39698964,0.78259546,1.207705,1.1998359,1.0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1.0,1.9863993,1.1053238,0.21950623,1.9784639,1.0,1.854919,1.8356837,0.58887714,1.687475,1.0,0.10695597,0.43557295,0.5513493,0.21421333,1.0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
1.0,1.5896587,1.5511848,1.730632,0.5820353,1.0,0.22785112,1.7319555,0.3714094,0.39675906,1.0,0.4491355,1.7576073,1.2615627,1.4435962,1.0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1.0,0.6136039,1.5988741,1.9765106,0.7507061,1.0,1.5080119,0.7550238,1.9235694,1.0563905,1.0,1.9862931,0.5216052,0.3514188,0.24692257,1.0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1
1.0,1.7827936,1.3947278,0.02698277,0.09192404,1.0,1.6261733,1.469646,0.036160067,1.5355723,1.0,1.9075441,1.7137067,1.5275463,0.70927864,1.0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1
1.0,1.3321487,1.1797813,0.9729468,1.8477346,1.0,1.8858814,0.5673978,0.9843721,1.412121,1.0,0.67409104,0.11459226,0.9367512,1.5655129,1.0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
1.0,0.2456494,1.6457798,1.0305682,0.14292571,1.0,0.5171095,0.25952917,1.6714697,1.5700644,1.0,1.8537929,1.9907287,0.80656123,1.7647144,1.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1
1.0,1.4507229,0.13648014,0.8134692,0.39299276,1.0,1.5351768,0.090703264,1.2374802,1.0345423,1.0,0.03328548,1.2879969,1.2848758,0.1810224,1.0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1
1.0,0.9583867,0.6452892,0.4829329,1.4525416,1.0,0.6884204,1.9209416,0.94386536,0.9606185,1.0,1.9290397,0.90593344,0.9479072,0.7686831,1.0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0
1.0,1.2635719,1.583943,1.7554421,1.1903739,1.0,1.6038121,0.509641,1.4850627,0.8123734,1.0,1.5335045,1.3428507,1.3766118,1.8322982,1.0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1.0,0.307836,1.8670944,1.1418685,1.5538504,1.0,0.064895384,1.6720186,1.0575172,0.80159587,1.0,0.49923685,1.9001311,0.5284287,1.1350509,1.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1.0,0.36639813,0.2952698,0.031782996,0.772892,1.0,0.27682012,1.0071772,1.8566798,1.5791016,1.0,0.12523405,0.062989056,0.51359123,1.7296791,1.0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
1.0,1.7837291,1.4108685,1.4922712,1.9086672,1.0,1.2181481,0.22481917,1.3941739,1.1599487,1.0,1.9614408,1.7791638,1.5143397,0.17697355,1.0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1.0,0.22364281,1.5472579,0.81683767,1.1379324,1.0,1.1041244,0.80167973,0.13080764,1.9223415,1.0,1.1335293,1.1567638,1.0921223,1.2600659,1.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1.0,1.5051074,0.697336,1.2336991,0.8816203,1.0,0.20059492,1.9588875,0.58219844,0.9519352,1.0,1.1222963,1.6271183,0.6544947,0.50852954,1.0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
1.0,0.5097252,0.22687678,0.3820864,0.28491274,1.0,1.3978435,0.7690001,1.153617,0.059122473,1.0,1.508329,1.7303494,0.65940493,0.6787843,1.0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
1.0,1.1994641,1.1023003,1.6642827,0.054733045,1.0,1.699222,1.1999279,1.8132632,1.7520221,1.0,0.2310737,0.86180764,0.8001557,0.078952804,1.0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1
1.0,1.6165409,1.6478533,1.532575,0.12823632,1.0,1.5125458,1.7332907,0.61598784,0.45974797,1.0,0.58063793,0.98356724,0.9923614,1.7238262,1.0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1
1.0,1.5703344,1.9512544,1.879916,1.4399536,1.0,0.8660636,0.4311325,0.8892341,0.93462497,1.0,1.0072933,1.9600905,0.57625645,0.71086776,1.0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
1.0,0.9373193,0.48433033,1.0152436,0.7622245,1.0,0.38519996,0.010894931,1.8439201,1.6629264,1.0,1.4746155,1.958895,1.4572493,0.2689018,1.0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1.0,0.37947127,1.2110734,1.9699744,1.7447846,1.0,0.7200258,0.48142275,1.6776884,0.57474226,1.0,0.6352302,1.1548682,0.87374836,1.8154217,1.0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1
1.0,0.6522055,1.635104,1.1670916,0.48357606,1.0,0.34575546,1.9101659,0.43249848,1.1559756,1.0,1.4730262,1.7133754,1.3474723,0.25278178,1.0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
1.0,1.3904326,0.54657775,0.891844,0.20965235,1.0,0.26919416,1.4879764,1.9959337,0.40555975,1.0,0.5243019,1.9398844,1.9907932,1.7424048,1.0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1
1.0,1.9149935,0.71063226,1.7756538,0.026513828,1.0,0.82197654,1.2550395,1.9176462,0.49685603,1.0,0.50633925,1.1949476,1.5805577,1.171225,1.0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1
1.0,1.073135,0.37711477,0.35997194,1.5004174,1.0,0.7684695,0.7985443,1.3263956,0.4110054,1.0,0.34526628,0.6427663,1.0451503,1.9998246,1.0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
1.0,0.96067107,0.3007046,1.8696024,0.52389103,1.0,1.8003145,1.0214934,1.0787976,1.682595,1.0,0.15864041,1.1115295,0.4899985,1.490005,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
1.0,0.31271046,0.42092165,0.60652614,0.46721742,1.0,0.13646589,1.2606791,0.1897779,0.64313143,1.0,0.63130325,0.33401296,0.1036315,0.6585482,1.0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1
1.0,0.96124727,1.7740254,0.5783708,1.6329037,1.0,0.5266365,0.6174948,0.37058675,1.6155473,1.0,1.8255843,1.9394208,1.131813,0.93763447,1.0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1
1.0,1.0063161,0.9483807,1.888725,0.95444155,1.0,0.748539,0.82268214,1.681021,0.40398562,1.0,1.4388176,1.477534,1.6842018,1.0334865,1.0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0
1.0,1.5109961,0.34538946,0.9405121,0.976618,1.0,0.6680637,1.64595,1.4451456,0.15343133,1.0,0.098690435,0.9028286,0.20550548,0.03345228,1.0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
1.0,0.7911035,0.36375615,1.5531923,1.2507025,1.0,0.759559,0.44427064,0.4570492,1.8530637,1.0,0.6086301,1.4838418,1.2700053,1.0193186,1.0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
1.0,1.494533,0.731889,0.53304255,1.5600883,1.0,1.9143178,1.4144949,0.5739549,1.6441143,1.0,1.4420499,1.5268992,0.19081117,1.8641968,1.0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1.0,0.21350455,1.5017288,1.2878611,0.55998737,1.0,1.9363109,1.5685493,0.13506338,0.49228683,1.0,0.5220207,1.7157117,0.94878656,0.5996985,1.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1.0,1.5230013,0.38112542,1.4943597,1.1260097,1.0,1.2511246,0.6773952,0.3002139,1.4977098,1.0,1.7122711,0.8024496,1.8436849,0.8505529,1.0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0
1.0,1.3924462,1.5071256,1.6310402,1.8988678,1.0,1.1631775,0.07578815,1.5745732,1.1625067,1.0,1.7242303,0.7115139,1.2229093,0.52864206,1.0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
1.0,1.8127016,1.9412428,0.578944,0.93077445,1.0,0.24051876,0.33769646,0.04150321,0.9558423,1.0,0.8701466,0.6446881,1.7178621,1.9758987,1.0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
1.0,0.6569596,0.56924605,0.7149959,0.3419775,1.0,1.6144015,1.9643741,1.914767,0.19107692,1.0,0.7228957,0.7329994,0.7911072,0.020380551,1.0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
1.0,0.762382,0.46294484,0.4779533,0.058333457,1.0,1.8535458,0.009041265,1.126453,0.024239462,1.0,1.8185872,0.16190025,0.71473,0.68629956,1.0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
1.0,0.1924078,0.0759653,0.110168345,1.8992923,1.0,1.6388439,0.3295223,1.8533969,0.12717438,1.0,1.9093616,1.3135726,0.45502415,0.886718,1.0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1
1.0,1.4043258,1.7118967,1.5200286,0.27477986,1.0,1.3634768,1.5137796,0.19444431,1.6730597,1.0,1.0997087,0.10125904,1.8185428,0.39812303,1.0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1
1.0,0.8893098,1.7706552,0.5647783,1.5732023,1.0,0.3334856,1.2247435,0.34227362,0.9589549,1.0,1.5042661,0.98459333,0.34575474,1.7419488,1.0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1
1.0,0.3084029,0.18240131,1.0220356,0.4232619,1.0,0.96234894,0.38418832,1.9512063,0.18499546,1.0,1.3498731,0.44082853,1.5871655,0.6949018,1.0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
1.0,1.2321591,1.7182515,0.27552935,0.78093493,1.0,1.8614364,1.0325996,1.8276312,1.6309485,1.0,0.83212686,1.5067289,0.6574874,1.2563406,1.0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
1.0,0.7121274,1.6962761,1.6766437,0.6534693,1.0,1.9825288,1.2305982,1.8875488,1.6101319,1.0,1.9881305,0.46403164,1.7764871,1.9051143,1.0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
1.0,0.7598149,1.5961468,1.2001278,0.051988065,1.0,0.38101548,0.35721785,1.4627423,0.32853788,1.0,0.26459843,0.8433874,1.602679,0.72060555,1.0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
1.0,0.88485384,1.4340352,0.41698918,0.84644765,1.0,1.6135293,1.2160615,1.4608235,0.9282287,1.0,1.7060112,0.83666116,1.8143446,0.10809101,1.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1
1.0,1.3668448,0.49161068,1.7483946,0.0074843788,1.0,1.4073961,1.7264355,1.2051281,0.81653845,1.0,0.8309093,1.8146858,1.0257853,1.0327451,1.0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1.0,0.83736676,0.21833013,1.3437259,1.7224188,1.0,1.448168,1.1646945,0.058042027,1.1735578,1.0,1.8143831,1.8679304,0.37572727,1.9421551,1.0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0
1.0,0.06324809,0.9485129,1.8933824,0.5401992,1.0,1.496834,1.5574061,1.751517,0.8285106,1.0,1.2500805,1.1234227,1.1914203,1.2503518,1.0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0
1.0,1.4890035,0.04788676,1.9604082,1.6133223,1.0,1.291952,0.8632994,0.56911135,0.66573185,1.0,1.9793477,0.56094897,1.9428788,1.0229317,1.0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
1.0,0.989874,1.9778998,0.26216304,1.7515918,1.0,0.39805865,1.0774863,1.9339073,0.06937296,1.0,1.5738924,0.5621343,1.235256,0.68059194,1.0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1
1.0,0.58443767,0.4280644,0.8381507,1.3370825,1.0,0.85818684,1.7462846,0.7640242,0.8902462,1.0,1.7196399,0.17993255,0.7452065,0.9417561,1.0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1
1.0,1.7689686,0.3853192,0.15127127,0.7893437,1.0,0.47892314,0.68646073,0.5697789,1.7843194,1.0,0.9722738,0.6235774,1.6581281,0.6886443,1.0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1
1.0,0.13933183,1.5026212,1.166739,1.8558418,1.0,1.1231577,0.9388376,1.5807884,1.0294495,1.0,0.23386498,0.8490786,1.7368882,1.6447451,1.0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1
1.0,1.7120997,1.9166899,1.206398,1.3397673,1.0,1.0888375,0.5607681,1.4931442,0.65181446,1.0,0.41298103,0.726833,1.8150153,0.44619805,1.0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
1.0,1.3629466,1.1210141,0.30832893,0.16721648,1.0,0.8258556,1.2191125,0.13287936,1.0796202,1.0,1.1578267,0.71557945,1.3650815,1.2696451,1.0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1
1.0,0.03703512,0.152331,1.5322192,1.9023081,1.0,0.7930232,1.3739377,1.6164836,1.1761092,1.0,1.6754249,1.6666341,1.0176082,1.5359323,1.0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1
1.0,1.2362115,1.5424727,0.22321127,0.25356862,1.0,1.6428777,1.5747529,1.6415901,1.9267685,1.0,0.8424539,0.9950607,1.7960006,1.768631,1.0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
1.0,0.5611269,0.0553555,0.43799964,0.85521674,1.0,1.4683492,1.7741808,1.6129551,0.40846607,1.0,0.6650906,0.24709399,1.3509446,1.6172487,1.0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
1.0,0.6514145,1.4049405,1.9227285,1.7210811,1.0,1.8453834,1.6766058,0.63489103,1.3633806,1.0,1.6063752,0.6478709,0.4031213,0.92874116,1.0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1
1.0,0.58014655,0.9637256,0.17797874,1.1586832,1.0,0.2541311,0.7152839,0.56148136,0.31028405,1.0,0.38487348,0.6971889,0.5150957,0.22346455,1.0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1
1.0,1.6742907,1.4440124,0.8215638,1.5184374,1.0,1.6101484,1.1711494,1.4268558,0.4605937,1.0,0.7141253,0.7108862,1.8507462,1.537872,1.0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1
1.0,1.4935791,0.21184781,1.5695652,1.4121274,1.0,0.25205976,0.10055136,1.2246788,0.22414072,1.0,1.4025652,1.6289055,1.0270545,0.8745704,1.0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1
1.0,1.7396431,1.2746472,1.1742262,1.4038506,1.0,0.23255302,0.06422784,0.761373,1.7659186,1.0,1.7610664,0.3211498,1.949077,0.08558405,1.0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
1.0,1.0570083,0.8942504,1.7802004,0.8187626,1.0,0.68561125,0.088734515,1.0919224,0.54295105,1.0,0.47007293,0.053773865,1.533403,1.6957356,1.0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
1.0,1.1851171,1.1602356,0.92443144,0.8582823,1.0,1.6324964,0.025097655,1.012322,0.49596575,1.0,1.0055333,1.8868656,1.7706372,0.99611366,1.0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1.0,1.2417148,0.60883904,0.46134382,0.8615521,1.0,1.0519812,1.667993,0.48096856,0.2555604,1.0,0.17201325,1.4385935,1.7083073,1.9385535,1.0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1
1.0,0.21710667,0.9747322,1.5956206,1.6094991,1.0,1.4882977,1.1631985,1.1588106,0.776777,1.0,0.94658357,0.11403856,0.29580617,0.9962633,1.0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1
1.0,0.6723768,1.7779132,0.003224978,0.9760837,1.0,1.1141618,1.6573946,0.9292845,1.1555885,1.0,0.7468658,1.1917362,1.131575,0.12253067,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
1.0,0.36861587,0.4143855,1.3214077,0.485064,1.0,0.18154493,1.3660342,0.93362296,0.23820941,1.0,0.21834537,1.7862135,0.21449913,1.0563449,1.0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
1.0,0.13556437,0.91098917,0.77074885,1.9796089,1.0,0.49604636,0.69001395,1.2593802,1.6288688,1.0,1.5499852,1.4434777,0.77251774,0.46716896,1.0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1
1.0,1.8872664,1.976488,0.7276138,1.4586768,1.0,0.7357843,1.6426692,1.4308408,1.4100282,1.0,0.73978287,0.14450628,1.1257162,1.007533,1.0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1
1.0,0.5243208,1.0037701,0.084108084,1.818125,1.0,1.5770975,1.5112941,1.9591906,1.7401328,1.0,1.1191998,1.3975286,1.6037607,1.1582458,1.0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1
1.0,0.8050843,1.3875122,0.83936167,0.69195443,1.0,0.76799786,0.20087717,0.8431786,1.8922628,1.0,0.46374995,0.18378557,0.44344443,0.006378295,1.0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1
1.0,1.8140428,1.9326017,1.3998123,1.7071432,1.0,0.41539535,0.11970176,0.52847105,1.6707968,1.0,1.4359785,1.9650887,1.7705709,0.22191544,1.0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
1.0,0.8792315,1.4853419,1.373505,1.2593122,1.0,1.9119021,0.39260796,1.3839871,1.9455094,1.0,0.74362314,1.4916252,1.1409096,1.6972885,1.0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1
1.0,0.8658905,0.5546319,1.5051647,1.6024444,1.0,1.7558471,0.5988864,1.0109011,1.228365,1.0,0.9847234,0.3340913,1.359891,0.90751886,1.0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1
1.0,0.8210757,0.17512801,0.3382811,1.8906941,1.0,0.9175561,0.5903971,1.2435001,0.8915446,1.0,1.4331437,0.9907559,1.8649169,0.7074868,1.0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1
1.0,1.2236589,1.0094509,1.0541129,1.2728188,1.0,1.2963257,0.094251,0.012814774,1.9132171,1.0,1.924182,0.9970281,1.8476082,1.3062676,1.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1.0,0.34970793,0.8786382,0.35496277,0.9603809,1.0,1.7880325,0.71364594,1.3757261,1.7756596,1.0,0.9140869,0.89418685,1.4258559,0.050266027,1.0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1
1.0,1.4197527,0.6268611,0.24759577,1.7257628,1.0,1.1921458,0.37827498,1.2867839,1.0238748,1.0,0.5650264,1.8477407,1.5236479,0.9040387,1.0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1
1.0,1.676018,1.8255789,1.2213097,1.7256961,1.0,0.31585658,0.51908517,1.679203,0.5238922,1.0,0.5329727,0.5891369,0.48678234,1.0413531,1.0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1
1.0,1.5283527,0.4584121,0.66714793,0.5066934,1.0,0.5734854,1.9927948,1.7005895,1.8368068,1.0,1.7966379,0.9219544,0.9293971,1.6037539,1.0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0
1.0,1.4370867,0.10360962,1.2144073,0.22316974,1.0,1.446051,0.27667305,1.2247508,0.2789437,1.0,0.24528131,0.6023278,0.89597607,1.1136683,1.0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1
1.0,1.5230542,0.869016,0.3941262,0.63982916,1.0,1.7230096,0.015907397,0.26968837,0.50452036,1.0,0.4749306,1.0313624,0.936796,0.5996389,1.0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1
1.0,0.74898964,1.19619,0.6359595,1.5471033,1.0,1.3806547,1.474772,0.9079145,1.3053693,1.0,1.16604,0.31420895,0.9328867,0.14578086,1.0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1
1.0,0.8101825,0.8638852,1.3205161,0.9756746,1.0,1.9935102,1.7883776,0.3787377,1.8377967,1.0,1.4467926,1.0642759,1.6720998,1.213612,1.0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0
1.0,0.24857448,1.6163534,0.8806749,1.5930775,1.0,1.9734621,1.8701361,1.9273748,0.8913375,1.0,1.8861976,0.4805971,0.60941374,0.5096826,1.0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1
1.0,0.3296665,0.2508402,0.6684325,1.2524463,1.0,0.58636135,1.8699663,1.6066105,0.30313617,1.0,0.18489623,1.4981291,1.2510093,1.8970683,1.0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1
1.0,0.7461756,1.6602492,0.10394306,0.6605537,1.0,1.7364562,1.9012467,0.28849912,0.1332234,1.0,0.7398087,0.3493264,0.8710723,0.7004575,1.0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1
1.0,1.3496505,0.51648736,0.7013678,1.6915973,1.0,1.5548865,1.3880411,0.13751304,0.012716852,1.0,0.32776278,1.9838032,1.4899193,1.8972208,1.0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1
1.0,1.3346465,1.3013995,1.1865586,0.63562113,1.0,1.9699758,1.0505863,1.0588597,0.613312,1.0,1.3377101,1.481455,0.47912169,1.1774573,1.0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1
1.0,1.3393627,1.6341842,0.04100656,0.22689988,1.0,1.0443722,0.054241233,1.1298995,1.073937,1.0,0.55358964,1.5796267,0.3853346,0.55750597,1.0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1
1.0,1.0186282,1.3223219,0.720184,1.7292478,1.0,0.48368263,0.25428477,1.2727965,0.16009028,1.0,1.0425303,0.3946155,1.0850744,0.39042726,1.0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
1.0,1.9302808,0.87313306,1.1785356,1.4623898,1.0,1.4630883,1.7443379,1.9720203,0.1405153,1.0,0.96902007,0.14567491,0.8119324,1.2548192,1.0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1
1.0,1.4212687,1.9095163,0.091579214,0.17927636,1.0,1.9517585,1.3391972,1.6787978,1.0727148,1.0,0.21610746,1.9148086,1.3814486,1.5750952,1.0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
1.0,1.1724132,1.4351006,1.3400502,0.34549645,1.0,0.9080449,1.2110239,1.5306543,1.6868546,1.0,1.2869236,1.2846774,0.36543468,1.78105,1.0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0
1.0,0.5020018,1.5714089,1.8091894,1.0107057,1.0,0.033823766,1.1572369,0.6208879,1.7000095,1.0,0.40404135,0.12942563,0.35726118,1.8218243,1.0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1
1.0,0.010827575,0.20230788,1.6035078,1.0129803,1.0,0.2986149,0.1468908,0.9086804,1.7431241,1.0,1.3302548,1.3765854,0.87860334,0.9649632,1.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1.0,0.99786514,0.4677313,0.90187883,0.6642947,1.0,1.5082275,1.0391384,1.4046859,1.2039365,1.0,0.106848255,0.67749214,0.8184392,1.5754644,1.0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
1.0,1.9407953,0.14282142,1.7076029,0.95886314,1.0,0.43547577,1.4759358,1.978862,1.597345,1.0,1.3324915,0.04447451,0.79064447,1.2152804,1.0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1.0,0.38542426,0.24527942,1.7573856,0.4540652,1.0,0.19854915,1.3793848,0.80017406,1.8148371,1.0,1.5096124,0.029060956,1.4660414,1.888847,1.0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1
1.0,0.26229835,0.37569878,1.4376985,0.89228845,1.0,0.77496415,1.1826906,1.1750464,0.29334077,1.0,1.3624315,1.2403824,1.6811002,0.4151868,1.0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1
1.0,1.4226735,1.5585673,0.70978534,0.034328625,1.0,0.1280568,0.7820053,0.11495105,1.7064703,1.0,0.86747783,0.5973201,1.0012841,0.9871042,1.0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1
